Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1030	-0.1733	15.5339	0.08316	12.081	12.842	13.312	13.57	13.977	14.26	14.691	15.534	16.435	16.943	17.298	17.84	18.203	18.912	20.205
1031	-0.1733	15.5356	0.08317	12.082	12.843	13.314	13.571	13.978	14.262	14.692	15.536	16.437	16.945	17.3	17.843	18.205	18.915	20.207
1032	-0.1733	15.5374	0.08318	12.083	12.845	13.315	13.572	13.98	14.263	14.694	15.537	16.439	16.947	17.302	17.845	18.208	18.917	20.21
1033	-0.1733	15.5391	0.08319	12.084	12.846	13.316	13.574	13.981	14.265	14.695	15.539	16.44	16.949	17.305	17.847	18.21	18.92	20.213
1034	-0.1733	15.5408	0.0832	12.085	12.847	13.317	13.575	13.983	14.266	14.697	15.541	16.442	16.951	17.307	17.849	18.213	18.922	20.216
1035	-0.1733	15.5425	0.08321	12.085	12.848	13.319	13.576	13.984	14.267	14.698	15.543	16.444	16.953	17.309	17.852	18.215	18.925	20.219
1036	-0.1733	15.5442	0.08322	12.086	12.849	13.32	13.577	13.985	14.269	14.7	15.544	16.446	16.955	17.311	17.854	18.217	18.927	20.222
1037	-0.1733	15.5459	0.08323	12.087	12.85	13.321	13.579	13.987	14.27	14.701	15.546	16.448	16.958	17.313	17.856	18.22	18.93	20.225
1038	-0.1733	15.5476	0.08324	12.088	12.851	13.322	13.58	13.988	14.272	14.703	15.548	16.45	16.96	17.315	17.858	18.222	18.932	20.228
1039	-0.1733	15.5493	0.08325	12.089	12.852	13.323	13.581	13.989	14.273	14.704	15.549	16.452	16.962	17.317	17.861	18.224	18.935	20.23
1040	-0.1733	15.5511	0.08325	12.091	12.854	13.325	13.583	13.991	14.275	14.706	15.551	16.454	16.964	17.319	17.863	18.226	18.937	20.233
1041	-0.1733	15.5528	0.08326	12.092	12.855	13.326	13.584	13.992	14.276	14.707	15.553	16.456	16.966	17.321	17.865	18.229	18.94	20.236
1042	-0.1733	15.5545	0.08327	12.093	12.856	13.327	13.585	13.994	14.278	14.709	15.555	16.458	16.968	17.323	17.867	18.231	18.942	20.239
1043	-0.1733	15.5562	0.08328	12.094	12.857	13.329	13.586	13.995	14.279	14.71	15.556	16.46	16.97	17.326	17.869	18.233	18.945	20.241
1044	-0.1733	15.5579	0.08329	12.095	12.858	13.33	13.588	13.996	14.28	14.712	15.558	16.461	16.972	17.328	17.872	18.236	18.947	20.244
1045	-0.1733	15.5596	0.0833	12.096	12.859	13.331	13.589	13.998	14.282	14.713	15.56	16.463	16.974	17.33	17.874	18.238	18.95	20.247
1046	-0.1733	15.5613	0.08331	12.097	12.861	13.332	13.59	13.999	14.283	14.715	15.561	16.465	16.976	17.332	17.876	18.24	18.952	20.25
1047	-0.1733	15.563	0.08332	12.097	12.862	13.333	13.592	14.001	14.285	14.717	15.563	16.467	16.978	17.334	17.879	18.243	18.955	20.253
1048	-0.1733	15.5647	0.08333	12.098	12.863	13.335	13.593	14.002	14.286	14.718	15.565	16.469	16.98	17.336	17.881	18.245	18.957	20.256
1049	-0.1733	15.5664	0.08334	12.099	12.864	13.336	13.594	14.003	14.287	14.72	15.566	16.471	16.982	17.338	17.883	18.248	18.96	20.259
1050	-0.1733	15.5681	0.08335	12.1	12.865	13.337	13.595	14.005	14.289	14.721	15.568	16.473	16.984	17.34	17.885	18.25	18.962	20.261
1051	-0.1733	15.5698	0.08336	12.101	12.866	13.338	13.597	14.006	14.29	14.723	15.57	16.475	16.986	17.343	17.888	18.252	18.965	20.264
1052	-0.1733	15.5715	0.08337	12.102	12.867	13.34	13.598	14.007	14.292	14.724	15.572	16.477	16.988	17.345	17.89	18.255	18.967	20.267
1053	-0.1733	15.5732	0.08338	12.103	12.868	13.341	13.599	14.009	14.293	14.726	15.573	16.479	16.99	17.347	17.892	18.257	18.97	20.27
1054	-0.1733	15.5749	0.08339	12.104	12.869	13.342	13.6	14.01	14.294	14.727	15.575	16.481	16.992	17.349	17.894	18.259	18.973	20.273
1055	-0.1733	15.5766	0.0834	12.105	12.871	13.343	13.602	14.011	14.296	14.729	15.577	16.482	16.994	17.351	17.897	18.262	18.975	20.276
1056	-0.1733	15.5783	0.08341	12.106	12.872	13.344	13.603	14.013	14.297	14.73	15.578	16.484	16.996	17.353	17.899	18.264	18.978	20.279
1057	-0.1733	15.58	0.08342	12.107	12.873	13.346	13.604	14.014	14.299	14.732	15.58	16.486	16.998	17.355	17.901	18.266	18.98	20.282
1058	-0.1733	15.5817	0.08343	12.108	12.874	13.347	13.605	14.015	14.3	14.733	15.582	16.488	17	17.357	17.903	18.269	18.983	20.284
1059	-0.1733	15.5834	0.08344	12.109	12.875	13.348	13.607	14.017	14.302	14.735	15.583	16.49	17.002	17.36	17.906	18.271	18.985	20.287
1060	-0.1733	15.5851	0.08345	12.11	12.876	13.349	13.608	14.018	14.303	14.736	15.585	16.492	17.004	17.362	17.908	18.273	18.988	20.29
1061	-0.1733	15.5868	0.08346	12.111	12.877	13.35	13.609	14.019	14.304	14.738	15.587	16.494	17.006	17.364	17.91	18.276	18.99	20.293
1062	-0.1733	15.5885	0.08347	12.112	12.878	13.352	13.611	14.021	14.306	14.739	15.589	16.496	17.008	17.366	17.912	18.278	18.993	20.296
1063	-0.1733	15.5902	0.08348	12.113	12.879	13.353	13.612	14.022	14.307	14.741	15.59	16.498	17.01	17.368	17.915	18.28	18.995	20.299
1064	-0.1733	15.5919	0.08349	12.114	12.881	13.354	13.613	14.024	14.309	14.742	15.592	16.5	17.012	17.37	17.917	18.283	18.998	20.302
1065	-0.1733	15.5936	0.08351	12.114	12.881	13.355	13.614	14.025	14.31	14.744	15.594	16.502	17.015	17.372	17.919	18.285	19.001	20.305
1066	-0.1733	15.5953	0.08352	12.115	12.883	13.356	13.615	14.026	14.311	14.745	15.595	16.504	17.017	17.375	17.922	18.288	19.003	20.308
1067	-0.1733	15.597	0.08353	12.116	12.884	13.357	13.617	14.027	14.313	14.747	15.597	16.506	17.019	17.377	17.924	18.29	19.006	20.311
1068	-0.1733	15.5987	0.08354	12.117	12.885	13.359	13.618	14.029	14.314	14.748	15.599	16.507	17.021	17.379	17.926	18.292	19.008	20.314
1069	-0.1733	15.6004	0.08355	12.118	12.886	13.36	13.619	14.03	14.316	14.75	15.6	16.509	17.023	17.381	17.928	18.295	19.011	20.317
1070	-0.1733	15.602	0.08356	12.119	12.887	13.361	13.62	14.031	14.317	14.751	15.602	16.511	17.025	17.383	17.931	18.297	19.013	20.319
1071	-0.1733	15.6037	0.08357	12.12	12.888	13.362	13.622	14.033	14.318	14.753	15.604	16.513	17.027	17.385	17.933	18.299	19.016	20.322
1072	-0.1733	15.6054	0.08358	12.121	12.889	13.363	13.623	14.034	14.32	14.754	15.605	16.515	17.029	17.387	17.935	18.302	19.018	20.325
1073	-0.1733	15.6071	0.08359	12.122	12.89	13.365	13.624	14.035	14.321	14.756	15.607	16.517	17.031	17.389	17.937	18.304	19.021	20.328
1074	-0.1733	15.6088	0.0836	12.123	12.891	13.366	13.625	14.037	14.323	14.757	15.609	16.519	17.033	17.391	17.94	18.306	19.023	20.331
1075	-0.1733	15.6105	0.08361	12.124	12.892	13.367	13.627	14.038	14.324	14.759	15.611	16.521	17.035	17.394	17.942	18.309	19.026	20.334
1076	-0.1733	15.6122	0.08362	12.125	12.894	13.368	13.628	14.039	14.325	14.76	15.612	16.523	17.037	17.396	17.944	18.311	19.028	20.337
1077	-0.1733	15.6139	0.08363	12.126	12.895	13.37	13.629	14.041	14.327	14.762	15.614	16.525	17.039	17.398	17.946	18.313	19.031	20.339
1078	-0.1733	15.6156	0.08364	12.127	12.896	13.371	13.63	14.042	14.328	14.763	15.616	16.526	17.041	17.4	17.949	18.316	19.034	20.342
1079	-0.1733	15.6173	0.08365	12.128	12.897	13.372	13.632	14.044	14.33	14.765	15.617	16.528	17.043	17.402	17.951	18.318	19.036	20.345
1080	-0.1733	15.619	0.08366	12.129	12.898	13.373	13.633	14.045	14.331	14.766	15.619	16.53	17.045	17.404	17.953	18.32	19.039	20.348
1081	-0.1733	15.6206	0.08367	12.13	12.899	13.374	13.634	14.046	14.332	14.768	15.621	16.532	17.047	17.406	17.955	18.323	19.041	20.351
1082	-0.1733	15.6223	0.08368	12.131	12.9	13.375	13.635	14.047	14.334	14.769	15.622	16.534	17.049	17.408	17.958	18.325	19.044	20.354
1083	-0.1733	15.624	0.08369	12.132	12.901	13.377	13.637	14.049	14.335	14.771	15.624	16.536	17.051	17.41	17.96	18.327	19.046	20.357
1084	-0.1733	15.6257	0.0837	12.133	12.902	13.378	13.638	14.05	14.337	14.772	15.626	16.538	17.053	17.413	17.962	18.33	19.049	20.359
1085	-0.1733	15.6274	0.08371	12.134	12.904	13.379	13.639	14.052	14.338	14.774	15.627	16.54	17.055	17.415	17.964	18.332	19.051	20.362
1086	-0.1733	15.6291	0.08372	12.134	12.905	13.38	13.641	14.053	14.339	14.775	15.629	16.542	17.057	17.417	17.967	18.334	19.054	20.365
1087	-0.1733	15.6308	0.08373	12.135	12.906	13.382	13.642	14.054	14.341	14.777	15.631	16.544	17.059	17.419	17.969	18.337	19.056	20.368
1088	-0.1733	15.6325	0.08375	12.136	12.907	13.382	13.643	14.055	14.342	14.778	15.633	16.546	17.061	17.421	17.971	18.34	19.059	20.372
1089	-0.1733	15.6342	0.08376	12.137	12.908	13.384	13.644	14.057	14.343	14.779	15.634	16.547	17.063	17.423	17.974	18.342	19.062	20.374
1090	-0.1733	15.6358	0.08377	12.138	12.909	13.385	13.645	14.058	14.345	14.781	15.636	16.549	17.065	17.425	17.976	18.344	19.064	20.377
1091	-0.1733	15.6375	0.08378	12.139	12.91	13.386	13.647	14.059	14.346	14.782	15.638	16.551	17.067	17.428	17.978	18.346	19.067	20.38
1092	-0.1733	15.6392	0.08379	12.14	12.911	13.387	13.648	14.061	14.348	14.784	15.639	16.553	17.069	17.43	17.98	18.349	19.069	20.383
1093	-0.1733	15.6409	0.0838	12.141	12.912	13.388	13.649	14.062	14.349	14.785	15.641	16.555	17.071	17.432	17.983	18.351	19.072	20.386
1094	-0.1733	15.6426	0.08381	12.142	12.913	13.39	13.65	14.063	14.35	14.787	15.643	16.557	17.073	17.434	17.985	18.354	19.074	20.389
1095	-0.1733	15.6443	0.08382	12.143	12.914	13.391	13.652	14.065	14.352	14.788	15.644	16.559	17.075	17.436	17.987	18.356	19.077	20.392
1096	-0.1733	15.646	0.08383	12.144	12.915	13.392	13.653	14.066	14.353	14.79	15.646	16.561	17.077	17.438	17.989	18.358	19.079	20.394
1097	-0.1733	15.6477	0.08384	12.145	12.917	13.393	13.654	14.067	14.355	14.791	15.648	16.563	17.08	17.44	17.992	18.361	19.082	20.397
1098	-0.1733	15.6494	0.08385	12.146	12.918	13.395	13.655	14.069	14.356	14.793	15.649	16.565	17.082	17.442	17.994	18.363	19.084	20.4
1099	-0.1733	15.651	0.08386	12.146	12.919	13.396	13.657	14.07	14.357	14.794	15.651	16.566	17.083	17.444	17.996	18.365	19.087	20.403
1100	-0.1733	15.6527	0.08387	12.147	12.92	13.397	13.658	14.071	14.359	14.796	15.653	16.568	17.086	17.447	17.998	18.367	19.089	20.406
1101	-0.1733	15.6544	0.08388	12.148	12.921	13.398	13.659	14.073	14.36	14.797	15.654	16.57	17.088	17.449	18	18.37	19.092	20.409
1102	-0.1733	15.6561	0.0839	12.149	12.922	13.399	13.66	14.074	14.362	14.799	15.656	16.572	17.09	17.451	18.003	18.373	19.095	20.412
1103	-0.1733	15.6578	0.08391	12.15	12.923	13.4	13.661	14.075	14.363	14.8	15.658	16.574	17.092	17.453	18.005	18.375	19.097	20.415
1104	-0.1733	15.6595	0.08392	12.151	12.924	13.401	13.663	14.077	14.364	14.802	15.66	16.576	17.094	17.455	18.008	18.377	19.1	20.418
1105	-0.1733	15.6612	0.08393	12.152	12.925	13.403	13.664	14.078	14.366	14.803	15.661	16.578	17.096	17.457	18.01	18.38	19.102	20.421
1106	-0.1733	15.6629	0.08394	12.153	12.926	13.404	13.665	14.079	14.367	14.805	15.663	16.58	17.098	17.459	18.012	18.382	19.105	20.424
1107	-0.1733	15.6645	0.08395	12.154	12.927	13.405	13.666	14.081	14.368	14.806	15.665	16.582	17.1	17.462	18.014	18.384	19.107	20.427
1108	-0.1733	15.6662	0.08396	12.155	12.928	13.406	13.668	14.082	14.37	14.808	15.666	16.584	17.102	17.464	18.016	18.387	19.11	20.429
1109	-0.1733	15.6679	0.08397	12.156	12.929	13.407	13.669	14.083	14.371	14.809	15.668	16.586	17.104	17.466	18.019	18.389	19.112	20.432
1110	-0.1733	15.6696	0.08398	12.157	12.931	13.409	13.67	14.085	14.373	14.811	15.67	16.587	17.106	17.468	18.021	18.391	19.115	20.435
1111	-0.1733	15.6713	0.08399	12.158	12.932	13.41	13.671	14.086	14.374	14.812	15.671	16.589	17.108	17.47	18.023	18.394	19.118	20.438
1112	-0.1733	15.673	0.08401	12.158	12.932	13.411	13.672	14.087	14.375	14.814	15.673	16.591	17.11	17.472	18.026	18.396	19.121	20.442
1113	-0.1733	15.6747	0.08402	12.159	12.934	13.412	13.674	14.089	14.377	14.815	15.675	16.593	17.112	17.474	18.028	18.399	19.123	20.444
1114	-0.1733	15.6764	0.08403	12.16	12.935	13.413	13.675	14.09	14.378	14.817	15.676	16.595	17.114	17.477	18.03	18.401	19.126	20.447
1115	-0.1733	15.678	0.08404	12.161	12.936	13.414	13.676	14.091	14.38	14.818	15.678	16.597	17.116	17.479	18.032	18.403	19.128	20.45
1116	-0.1733	15.6797	0.08405	12.162	12.937	13.416	13.677	14.093	14.381	14.82	15.68	16.599	17.118	17.481	18.035	18.406	19.131	20.453
1117	-0.1733	15.6814	0.08406	12.163	12.938	13.417	13.679	14.094	14.382	14.821	15.681	16.601	17.12	17.483	18.037	18.408	19.133	20.456
1118	-0.1733	15.6831	0.08407	12.164	12.939	13.418	13.68	14.095	14.384	14.823	15.683	16.603	17.122	17.485	18.039	18.41	19.136	20.459
1119	-0.1733	15.6848	0.08408	12.165	12.94	13.419	13.681	14.097	14.385	14.824	15.685	16.605	17.124	17.487	18.042	18.413	19.138	20.462
1120	-0.1733	15.6865	0.08409	12.166	12.941	13.42	13.682	14.098	14.387	14.826	15.687	16.607	17.126	17.489	18.044	18.415	19.141	20.464
1121	-0.1733	15.6882	0.0841	12.167	12.942	13.422	13.684	14.099	14.388	14.827	15.688	16.608	17.128	17.491	18.046	18.417	19.143	20.467
1122	-0.1733	15.6899	0.08412	12.167	12.943	13.423	13.685	14.1	14.389	14.829	15.69	16.611	17.131	17.494	18.049	18.42	19.146	20.471
1123	-0.1733	15.6916	0.08413	12.168	12.944	13.424	13.686	14.102	14.391	14.83	15.692	16.612	17.133	17.496	18.051	18.422	19.149	20.474
1124	-0.1733	15.6932	0.08414	12.169	12.945	13.425	13.687	14.103	14.392	14.831	15.693	16.614	17.135	17.498	18.053	18.425	19.151	20.477
1125	-0.1733	15.6949	0.08415	12.17	12.946	13.426	13.688	14.104	14.393	14.833	15.695	16.616	17.137	17.5	18.055	18.427	19.154	20.479
1126	-0.1733	15.6966	0.08416	12.171	12.948	13.427	13.69	14.106	14.395	14.835	15.697	16.618	17.139	17.502	18.058	18.429	19.156	20.482
1127	-0.1733	15.6983	0.08417	12.172	12.949	13.428	13.691	14.107	14.396	14.836	15.698	16.62	17.141	17.504	18.06	18.432	19.159	20.485
1128	-0.1733	15.7	0.08418	12.173	12.95	13.43	13.692	14.108	14.398	14.838	15.7	16.622	17.143	17.506	18.062	18.434	19.161	20.488
1129	-0.1733	15.7017	0.08419	12.174	12.951	13.431	13.694	14.11	14.399	14.839	15.702	16.624	17.145	17.508	18.064	18.436	19.164	20.491
1130	-0.1733	15.7034	0.08421	12.175	12.952	13.432	13.695	14.111	14.4	14.84	15.703	16.626	17.147	17.511	18.067	18.439	19.167	20.494
1131	-0.1733	15.7051	0.08422	12.175	12.953	13.433	13.696	14.112	14.402	14.842	15.705	16.628	17.149	17.513	18.069	18.441	19.169	20.497
1132	-0.1733	15.7067	0.08423	12.176	12.954	13.434	13.697	14.114	14.403	14.843	15.707	16.63	17.151	17.515	18.071	18.444	19.172	20.5
1133	-0.1733	15.7084	0.08424	12.177	12.955	13.435	13.698	14.115	14.404	14.845	15.708	16.631	17.153	17.517	18.074	18.446	19.174	20.503
1134	-0.1733	15.7101	0.08425	12.178	12.956	13.437	13.7	14.116	14.406	14.846	15.71	16.633	17.155	17.519	18.076	18.448	19.177	20.506
1135	-0.1733	15.7118	0.08426	12.179	12.957	13.438	13.701	14.118	14.407	14.848	15.712	16.635	17.157	17.521	18.078	18.451	19.179	20.509
1136	-0.1733	15.7135	0.08427	12.18	12.958	13.439	13.702	14.119	14.409	14.849	15.714	16.637	17.159	17.523	18.08	18.453	19.182	20.512
1137	-0.1733	15.7152	0.08429	12.181	12.959	13.44	13.703	14.12	14.41	14.851	15.715	16.639	17.161	17.526	18.083	18.456	19.185	20.515
1138	-0.1733	15.7169	0.0843	12.182	12.96	13.441	13.704	14.122	14.411	14.852	15.717	16.641	17.163	17.528	18.085	18.458	19.187	20.518
1139	-0.1733	15.7186	0.08431	12.183	12.961	13.442	13.706	14.123	14.413	14.854	15.719	16.643	17.165	17.53	18.087	18.461	19.19	20.521
1140	-0.1733	15.7203	0.08432	12.184	12.962	13.444	13.707	14.124	14.414	14.855	15.72	16.645	17.167	17.532	18.09	18.463	19.193	20.524
1141	-0.1733	15.7219	0.08433	12.185	12.963	13.445	13.708	14.125	14.416	14.857	15.722	16.647	17.169	17.534	18.092	18.465	19.195	20.527
1142	-0.1733	15.7236	0.08434	12.186	12.965	13.446	13.709	14.127	14.417	14.858	15.724	16.649	17.171	17.536	18.094	18.467	19.198	20.529
1143	-0.1733	15.7253	0.08435	12.186	12.966	13.447	13.711	14.128	14.418	14.86	15.725	16.651	17.173	17.538	18.096	18.47	19.2	20.532
1144	-0.1733	15.727	0.08437	12.187	12.967	13.448	13.712	14.129	14.42	14.861	15.727	16.653	17.176	17.541	18.099	18.473	19.203	20.536
1145	-0.1733	15.7287	0.08438	12.188	12.968	13.449	13.713	14.131	14.421	14.863	15.729	16.655	17.178	17.543	18.101	18.475	19.206	20.539
1146	-0.1733	15.7304	0.08439	12.189	12.969	13.451	13.714	14.132	14.422	14.864	15.73	16.656	17.18	17.545	18.103	18.477	19.208	20.542
1147	-0.1733	15.7321	0.0844	12.19	12.97	13.452	13.715	14.133	14.424	14.866	15.732	16.658	17.182	17.547	18.106	18.48	19.211	20.545
1148	-0.1733	15.7338	0.08441	12.191	12.971	13.453	13.717	14.135	14.425	14.867	15.734	16.66	17.184	17.549	18.108	18.482	19.213	20.547
1149	-0.1733	15.7355	0.08442	12.192	12.972	13.454	13.718	14.136	14.427	14.869	15.736	16.662	17.186	17.551	18.11	18.484	19.216	20.55
1150	-0.1733	15.7371	0.08443	12.193	12.973	13.455	13.719	14.137	14.428	14.87	15.737	16.664	17.188	17.553	18.112	18.487	19.218	20.553
1151	-0.1733	15.7388	0.08445	12.193	12.974	13.456	13.72	14.139	14.429	14.872	15.739	16.666	17.19	17.556	18.115	18.489	19.221	20.557
1152	-0.1733	15.7405	0.08446	12.194	12.975	13.457	13.721	14.14	14.431	14.873	15.741	16.668	17.192	17.558	18.117	18.492	19.224	20.56
1153	-0.1733	15.7422	0.08447	12.195	12.976	13.459	13.723	14.141	14.432	14.875	15.742	16.67	17.194	17.56	18.119	18.494	19.226	20.562
1154	-0.1733	15.7439	0.08448	12.196	12.977	13.46	13.724	14.143	14.434	14.876	15.744	16.672	17.196	17.562	18.122	18.496	19.229	20.565
1155	-0.1733	15.7456	0.08449	12.197	12.978	13.461	13.725	14.144	14.435	14.878	15.746	16.674	17.198	17.564	18.124	18.499	19.231	20.568
1156	-0.1733	15.7473	0.0845	12.198	12.979	13.462	13.726	14.145	14.436	14.879	15.747	16.676	17.2	17.566	18.126	18.501	19.234	20.571
1157	-0.1733	15.749	0.08452	12.199	12.98	13.463	13.728	14.146	14.438	14.88	15.749	16.678	17.202	17.569	18.129	18.504	19.237	20.575
1158	-0.1733	15.7507	0.08453	12.2	12.981	13.464	13.729	14.148	14.439	14.882	15.751	16.68	17.204	17.571	18.131	18.506	19.239	20.578
1159	-0.1733	15.7524	0.08454	12.201	12.982	13.466	13.73	14.149	14.44	14.883	15.752	16.681	17.206	17.573	18.133	18.508	19.242	20.58
1160	-0.1733	15.754	0.08455	12.201	12.984	13.467	13.731	14.15	14.442	14.885	15.754	16.683	17.208	17.575	18.135	18.511	19.244	20.583
1161	-0.1733	15.7557	0.08456	12.202	12.985	13.468	13.732	14.152	14.443	14.886	15.756	16.685	17.21	17.577	18.138	18.513	19.247	20.586
1162	-0.1733	15.7574	0.08457	12.203	12.986	13.469	13.734	14.153	14.445	14.888	15.757	16.687	17.212	17.579	18.14	18.515	19.249	20.589
1163	-0.1733	15.7591	0.08459	12.204	12.987	13.47	13.735	14.154	14.446	14.889	15.759	16.689	17.215	17.582	18.143	18.518	19.252	20.592
1164	-0.1733	15.7608	0.0846	12.205	12.988	13.471	13.736	14.156	14.447	14.891	15.761	16.691	17.217	17.584	18.145	18.52	19.255	20.595
1165	-0.1733	15.7625	0.08461	12.206	12.989	13.473	13.737	14.157	14.449	14.892	15.763	16.693	17.219	17.586	18.147	18.523	19.258	20.598
1166	-0.1733	15.7642	0.08462	12.207	12.99	13.474	13.739	14.158	14.45	14.894	15.764	16.695	17.221	17.588	18.149	18.525	19.26	20.601
1167	-0.1733	15.7659	0.08463	12.208	12.991	13.475	13.74	14.16	14.451	14.895	15.766	16.697	17.223	17.59	18.152	18.528	19.263	20.604
1168	-0.1733	15.7676	0.08465	12.208	12.992	13.476	13.741	14.161	14.453	14.897	15.768	16.699	17.225	17.593	18.154	18.53	19.266	20.608
1169	-0.1733	15.7692	0.08466	12.209	12.993	13.477	13.742	14.162	14.454	14.898	15.769	16.701	17.227	17.595	18.156	18.532	19.268	20.61
1170	-0.1733	15.7709	0.08467	12.21	12.994	13.478	13.743	14.163	14.455	14.9	15.771	16.703	17.229	17.597	18.159	18.535	19.271	20.613
1171	-0.1733	15.7726	0.08468	12.211	12.995	13.479	13.745	14.165	14.457	14.901	15.773	16.704	17.231	17.599	18.161	18.537	19.273	20.616
1172	-0.1733	15.7743	0.08469	12.212	12.996	13.481	13.746	14.166	14.458	14.903	15.774	16.706	17.233	17.601	18.163	18.54	19.276	20.619
1173	-0.1733	15.776	0.08471	12.213	12.997	13.482	13.747	14.167	14.46	14.904	15.776	16.708	17.235	17.603	18.166	18.542	19.279	20.623
1174	-0.1733	15.7777	0.08472	12.214	12.998	13.483	13.748	14.169	14.461	14.906	15.778	16.71	17.237	17.605	18.168	18.545	19.281	20.625
1175	-0.1733	15.7794	0.08473	12.215	12.999	13.484	13.749	14.17	14.462	14.907	15.779	16.712	17.239	17.608	18.17	18.547	19.284	20.628
1176	-0.1733	15.7811	0.08474	12.216	13	13.485	13.751	14.171	14.464	14.909	15.781	16.714	17.241	17.61	18.172	18.549	19.286	20.631
1177	-0.1733	15.7828	0.08475	12.217	13.001	13.486	13.752	14.173	14.465	14.91	15.783	16.716	17.243	17.612	18.175	18.552	19.289	20.634
1178	-0.1733	15.7844	0.08476	12.217	13.002	13.488	13.753	14.174	14.467	14.912	15.784	16.718	17.245	17.614	18.177	18.554	19.291	20.637
1179	-0.1733	15.7861	0.08478	12.218	13.003	13.489	13.754	14.175	14.468	14.913	15.786	16.72	17.248	17.616	18.179	18.557	19.294	20.64
1180	-0.1733	15.7878	0.08479	12.219	13.004	13.49	13.755	14.176	14.469	14.914	15.788	16.722	17.25	17.618	18.182	18.559	19.297	20.643
1181	-0.1733	15.7895	0.0848	12.22	13.005	13.491	13.757	14.178	14.471	14.916	15.79	16.724	17.252	17.62	18.184	18.561	19.299	20.646
1182	-0.1733	15.7912	0.08481	12.221	13.007	13.492	13.758	14.179	14.472	14.917	15.791	16.726	17.254	17.623	18.186	18.564	19.302	20.649
1183	-0.1733	15.7929	0.08482	12.222	13.008	13.493	13.759	14.181	14.473	14.919	15.793	16.728	17.256	17.625	18.189	18.566	19.304	20.652
1184	-0.1733	15.7946	0.08484	12.222	13.008	13.494	13.76	14.182	14.475	14.92	15.795	16.73	17.258	17.627	18.191	18.569	19.307	20.656
1185	-0.1733	15.7963	0.08485	12.223	13.01	13.496	13.761	14.183	14.476	14.922	15.796	16.731	17.26	17.629	18.193	18.571	19.31	20.658
1186	-0.1733	15.7979	0.08486	12.224	13.011	13.497	13.763	14.184	14.477	14.923	15.798	16.733	17.262	17.631	18.196	18.573	19.312	20.661
1187	-0.1733	15.7996	0.08487	12.225	13.012	13.498	13.764	14.186	14.479	14.925	15.8	16.735	17.264	17.633	18.198	18.576	19.315	20.664
1188	-0.1733	15.8013	0.08489	12.226	13.013	13.499	13.765	14.187	14.48	14.926	15.801	16.737	17.266	17.636	18.2	18.578	19.318	20.668
1189	-0.1733	15.803	0.0849	12.227	13.014	13.5	13.766	14.188	14.481	14.928	15.803	16.739	17.268	17.638	18.203	18.581	19.32	20.671
1190	-0.1733	15.8047	0.08491	12.228	13.015	13.501	13.767	14.19	14.483	14.929	15.805	16.741	17.27	17.64	18.205	18.583	19.323	20.673
1191	-0.1733	15.8064	0.08492	12.229	13.016	13.502	13.769	14.191	14.484	14.931	15.806	16.743	17.272	17.642	18.207	18.586	19.326	20.676
1192	-0.1733	15.808	0.08493	12.23	13.017	13.504	13.77	14.192	14.486	14.932	15.808	16.745	17.274	17.644	18.209	18.588	19.328	20.679
1193	-0.1733	15.8097	0.08495	12.23	13.018	13.504	13.771	14.193	14.487	14.934	15.81	16.747	17.277	17.646	18.212	18.591	19.331	20.683
1194	-0.1733	15.8114	0.08496	12.231	13.019	13.506	13.772	14.195	14.488	14.935	15.811	16.749	17.279	17.649	18.214	18.593	19.334	20.686
1195	-0.1733	15.8131	0.08497	12.232	13.02	13.507	13.773	14.196	14.49	14.937	15.813	16.751	17.281	17.651	18.216	18.595	19.336	20.688
1196	-0.1733	15.8148	0.08498	12.233	13.021	13.508	13.775	14.197	14.491	14.938	15.815	16.753	17.283	17.653	18.219	18.598	19.339	20.691
1197	-0.1733	15.8165	0.08499	12.234	13.022	13.509	13.776	14.199	14.493	14.94	15.817	16.754	17.285	17.655	18.221	18.6	19.341	20.694
1198	-0.1733	15.8182	0.08501	12.235	13.023	13.51	13.777	14.2	14.494	14.941	15.818	16.757	17.287	17.657	18.224	18.603	19.344	20.698
1199	-0.1733	15.8198	0.08502	12.235	13.024	13.511	13.778	14.201	14.495	14.942	15.82	16.758	17.289	17.659	18.226	18.605	19.347	20.701
1200	-0.1733	15.8215	0.08503	12.236	13.025	13.513	13.779	14.202	14.497	14.944	15.822	16.76	17.291	17.661	18.228	18.607	19.349	20.704
1201	-0.1733	15.8232	0.08504	12.237	13.026	13.514	13.781	14.204	14.498	14.945	15.823	16.762	17.293	17.664	18.23	18.61	19.352	20.706
1202	-0.1733	15.8249	0.08506	12.238	13.027	13.515	13.782	14.205	14.499	14.947	15.825	16.764	17.295	17.666	18.233	18.612	19.355	20.71
1203	-0.1733	15.8266	0.08507	12.239	13.028	13.516	13.783	14.206	14.501	14.948	15.827	16.766	17.297	17.668	18.235	18.615	19.357	20.713
1204	-0.1733	15.8282	0.08508	12.24	13.029	13.517	13.784	14.208	14.502	14.95	15.828	16.768	17.299	17.67	18.237	18.617	19.36	20.716
1205	-0.1733	15.8299	0.08509	12.241	13.03	13.518	13.785	14.209	14.503	14.951	15.83	16.77	17.301	17.672	18.239	18.619	19.362	20.719
