Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
964	-0.1543	15.5624	0.07859	12.261	12.995	13.446	13.693	14.082	14.352	14.762	15.562	16.413	16.892	17.225	17.733	18.072	18.734	19.933
965	-0.1547	15.5639	0.0786	12.262	12.996	13.447	13.694	14.083	14.354	14.763	15.564	16.415	16.894	17.227	17.735	18.074	18.736	19.936
966	-0.155	15.5654	0.07861	12.263	12.997	13.449	13.695	14.085	14.355	14.765	15.565	16.417	16.895	17.229	17.737	18.077	18.738	19.939
967	-0.1554	15.5669	0.07861	12.264	12.998	13.45	13.696	14.086	14.356	14.766	15.567	16.418	16.897	17.231	17.739	18.078	18.74	19.941
968	-0.1557	15.5683	0.07862	12.265	12.999	13.451	13.697	14.087	14.357	14.767	15.568	16.42	16.899	17.232	17.741	18.08	18.742	19.944
969	-0.1561	15.5698	0.07863	12.266	13	13.452	13.699	14.088	14.359	14.769	15.57	16.421	16.901	17.234	17.743	18.083	18.745	19.946
970	-0.1564	15.5712	0.07863	12.267	13.002	13.453	13.7	14.09	14.36	14.77	15.571	16.423	16.902	17.236	17.745	18.084	18.747	19.948
971	-0.1568	15.5727	0.07864	12.268	13.003	13.454	13.701	14.091	14.361	14.771	15.573	16.425	16.904	17.238	17.747	18.087	18.749	19.951
972	-0.1571	15.5742	0.07865	12.269	13.004	13.455	13.702	14.092	14.362	14.773	15.574	16.426	16.906	17.24	17.749	18.089	18.751	19.954
973	-0.1575	15.5756	0.07865	12.27	13.005	13.457	13.703	14.093	14.364	14.774	15.576	16.428	16.907	17.241	17.75	18.09	18.753	19.956
974	-0.1578	15.5771	0.07866	12.271	13.006	13.458	13.704	14.095	14.365	14.775	15.577	16.43	16.909	17.243	17.752	18.093	18.755	19.959
975	-0.1582	15.5785	0.07867	12.272	13.007	13.459	13.706	14.096	14.366	14.777	15.579	16.431	16.911	17.245	17.754	18.095	18.758	19.961
976	-0.1585	15.58	0.07867	12.274	13.008	13.46	13.707	14.097	14.368	14.778	15.58	16.433	16.913	17.247	17.756	18.096	18.76	19.963
977	-0.1589	15.5814	0.07868	12.274	13.009	13.461	13.708	14.098	14.369	14.779	15.581	16.434	16.914	17.249	17.758	18.098	18.762	19.966
978	-0.1592	15.5829	0.07869	12.275	13.01	13.462	13.709	14.099	14.37	14.781	15.583	16.436	16.916	17.25	17.76	18.101	18.764	19.969
979	-0.1596	15.5843	0.07869	12.277	13.011	13.464	13.71	14.101	14.371	14.782	15.584	16.438	16.918	17.252	17.762	18.102	18.766	19.971
980	-0.1599	15.5857	0.0787	12.277	13.012	13.465	13.711	14.102	14.372	14.783	15.586	16.439	16.919	17.254	17.764	18.104	18.768	19.974
981	-0.1603	15.5872	0.07871	12.278	13.013	13.466	13.713	14.103	14.374	14.785	15.587	16.441	16.921	17.256	17.766	18.107	18.771	19.976
982	-0.1606	15.5886	0.07871	12.28	13.015	13.467	13.714	14.104	14.375	14.786	15.589	16.442	16.923	17.257	17.768	18.108	18.772	19.978
983	-0.161	15.59	0.07872	12.28	13.016	13.468	13.715	14.105	14.376	14.787	15.59	16.444	16.924	17.259	17.769	18.11	18.775	19.981
984	-0.1613	15.5915	0.07873	12.281	13.017	13.469	13.716	14.107	14.377	14.788	15.592	16.446	16.926	17.261	17.772	18.112	18.777	19.984
985	-0.1617	15.5929	0.07873	12.283	13.018	13.47	13.717	14.108	14.379	14.79	15.593	16.447	16.928	17.263	17.773	18.114	18.779	19.986
986	-0.162	15.5943	0.07874	12.283	13.019	13.471	13.718	14.109	14.38	14.791	15.594	16.449	16.93	17.264	17.775	18.116	18.781	19.988
987	-0.1624	15.5957	0.07875	12.284	13.02	13.472	13.719	14.11	14.381	14.792	15.596	16.45	16.931	17.266	17.777	18.118	18.783	19.991
988	-0.1627	15.5971	0.07876	12.285	13.021	13.473	13.72	14.111	14.382	14.794	15.597	16.452	16.933	17.268	17.779	18.12	18.786	19.994
989	-0.1631	15.5986	0.07876	12.287	13.022	13.475	13.722	14.113	14.384	14.795	15.599	16.453	16.935	17.27	17.781	18.122	18.788	19.996
990	-0.1634	15.6	0.07877	12.287	13.023	13.476	13.723	14.114	14.385	14.796	15.6	16.455	16.936	17.272	17.783	18.124	18.79	19.999
991	-0.1638	15.6014	0.07878	12.288	13.024	13.477	13.724	14.115	14.386	14.797	15.601	16.457	16.938	17.273	17.785	18.126	18.792	20.001
992	-0.1641	15.6028	0.07878	12.289	13.025	13.478	13.725	14.116	14.387	14.799	15.603	16.458	16.94	17.275	17.786	18.128	18.794	20.003
993	-0.1645	15.6042	0.07879	12.29	13.026	13.479	13.726	14.117	14.388	14.8	15.604	16.46	16.941	17.277	17.788	18.13	18.796	20.006
994	-0.1648	15.6056	0.0788	12.291	13.027	13.48	13.727	14.118	14.39	14.801	15.606	16.461	16.943	17.279	17.79	18.132	18.798	20.009
995	-0.1652	15.607	0.0788	12.292	13.028	13.481	13.728	14.12	14.391	14.803	15.607	16.463	16.945	17.28	17.792	18.134	18.8	20.011
996	-0.1655	15.6084	0.07881	12.293	13.029	13.482	13.73	14.121	14.392	14.804	15.608	16.464	16.946	17.282	17.794	18.136	18.802	20.013
997	-0.1658	15.6098	0.07882	12.294	13.03	13.483	13.731	14.122	14.393	14.805	15.61	16.466	16.948	17.284	17.796	18.138	18.805	20.016
998	-0.1662	15.6112	0.07883	12.295	13.031	13.484	13.732	14.123	14.394	14.806	15.611	16.468	16.95	17.286	17.798	18.14	18.807	20.019
999	-0.1665	15.6126	0.07883	12.296	13.032	13.486	13.733	14.124	14.396	14.808	15.613	16.469	16.951	17.287	17.799	18.141	18.809	20.021
1000	-0.1669	15.614	0.07884	12.297	13.033	13.487	13.734	14.125	14.397	14.809	15.614	16.471	16.953	17.289	17.801	18.144	18.811	20.023
1001	-0.1672	15.6154	0.07885	12.298	13.034	13.488	13.735	14.126	14.398	14.81	15.615	16.472	16.955	17.291	17.803	18.146	18.813	20.026
1002	-0.1676	15.6167	0.07885	12.299	13.035	13.489	13.736	14.128	14.399	14.811	15.617	16.474	16.956	17.292	17.805	18.147	18.815	20.028
1003	-0.1679	15.6181	0.07886	12.3	13.036	13.49	13.737	14.129	14.4	14.813	15.618	16.475	16.958	17.294	17.807	18.149	18.817	20.03
1004	-0.1683	15.6195	0.07887	12.301	13.037	13.491	13.738	14.13	14.402	14.814	15.62	16.477	16.96	17.296	17.809	18.151	18.819	20.033
1005	-0.1686	15.6209	0.07888	12.302	13.038	13.492	13.739	14.131	14.403	14.815	15.621	16.478	16.961	17.298	17.811	18.153	18.822	20.036
1006	-0.1689	15.6223	0.07888	12.303	13.04	13.493	13.741	14.132	14.404	14.816	15.622	16.48	16.963	17.299	17.812	18.155	18.823	20.038
1007	-0.1693	15.6236	0.07889	12.304	13.04	13.494	13.742	14.133	14.405	14.818	15.624	16.481	16.964	17.301	17.814	18.157	18.826	20.04
1008	-0.1696	15.625	0.0789	12.304	13.041	13.495	13.743	14.134	14.406	14.819	15.625	16.483	16.966	17.303	17.816	18.159	18.828	20.043
1009	-0.17	15.6264	0.0789	12.306	13.043	13.496	13.744	14.136	14.408	14.82	15.626	16.485	16.968	17.304	17.818	18.161	18.83	20.045
1010	-0.1703	15.6277	0.07891	12.306	13.043	13.497	13.745	14.137	14.409	14.821	15.628	16.486	16.969	17.306	17.82	18.163	18.832	20.047
1011	-0.1707	15.6291	0.07892	12.307	13.044	13.498	13.746	14.138	14.41	14.822	15.629	16.488	16.971	17.308	17.822	18.165	18.834	20.05
1012	-0.171	15.6305	0.07893	12.308	13.045	13.499	13.747	14.139	14.411	14.824	15.631	16.489	16.973	17.31	17.823	18.167	18.836	20.053
1013	-0.1713	15.6318	0.07893	12.309	13.046	13.5	13.748	14.14	14.412	14.825	15.632	16.491	16.974	17.311	17.825	18.168	18.838	20.055
1014	-0.1717	15.6332	0.07894	12.31	13.047	13.501	13.749	14.141	14.413	14.826	15.633	16.492	16.976	17.313	17.827	18.17	18.84	20.057
1015	-0.172	15.6345	0.07895	12.311	13.048	13.502	13.75	14.142	14.414	14.827	15.635	16.494	16.977	17.315	17.829	18.172	18.842	20.06
1016	-0.1724	15.6359	0.07895	12.312	13.05	13.504	13.751	14.144	14.416	14.829	15.636	16.495	16.979	17.316	17.83	18.174	18.844	20.062
1017	-0.1727	15.6372	0.07896	12.313	13.05	13.504	13.752	14.145	14.417	14.83	15.637	16.497	16.981	17.318	17.832	18.176	18.846	20.064
1018	-0.1731	15.6386	0.07897	12.314	13.051	13.505	13.753	14.146	14.418	14.831	15.639	16.498	16.982	17.32	17.834	18.178	18.849	20.067
1019	-0.1734	15.6399	0.07898	12.315	13.052	13.506	13.754	14.147	14.419	14.832	15.64	16.5	16.984	17.321	17.836	18.18	18.851	20.07
1020	-0.1737	15.6413	0.07898	12.316	13.053	13.508	13.756	14.148	14.42	14.834	15.641	16.501	16.985	17.323	17.838	18.182	18.853	20.072
1021	-0.1741	15.6426	0.07899	12.317	13.054	13.509	13.757	14.149	14.421	14.835	15.643	16.503	16.987	17.325	17.84	18.184	18.855	20.074
1022	-0.1744	15.644	0.079	12.317	13.055	13.51	13.758	14.15	14.422	14.836	15.644	16.504	16.989	17.326	17.841	18.186	18.857	20.077
1023	-0.1748	15.6453	0.07901	12.318	13.056	13.51	13.759	14.151	14.424	14.837	15.645	16.506	16.99	17.328	17.843	18.188	18.859	20.079
1024	-0.1751	15.6467	0.07901	12.319	13.057	13.512	13.76	14.153	14.425	14.838	15.647	16.507	16.992	17.33	17.845	18.189	18.861	20.081
1025	-0.1754	15.648	0.07902	12.32	13.058	13.513	13.761	14.154	14.426	14.839	15.648	16.509	16.994	17.331	17.847	18.191	18.863	20.084
1026	-0.1758	15.6493	0.07903	12.321	13.059	13.514	13.762	14.155	14.427	14.841	15.649	16.51	16.995	17.333	17.849	18.193	18.865	20.086
1027	-0.1761	15.6507	0.07904	12.322	13.06	13.515	13.763	14.156	14.428	14.842	15.651	16.512	16.997	17.335	17.851	18.195	18.867	20.089
1028	-0.1765	15.652	0.07904	12.323	13.061	13.516	13.764	14.157	14.429	14.843	15.652	16.513	16.998	17.336	17.852	18.197	18.869	20.091
1029	-0.1768	15.6533	0.07905	12.324	13.062	13.517	13.765	14.158	14.43	14.844	15.653	16.515	17	17.338	17.854	18.199	18.871	20.094
1030	-0.1771	15.6546	0.07906	12.324	13.063	13.518	13.766	14.159	14.431	14.845	15.655	16.516	17.002	17.34	17.856	18.201	18.873	20.096
1031	-0.1775	15.656	0.07906	12.326	13.064	13.519	13.767	14.16	14.433	14.847	15.656	16.518	17.003	17.341	17.857	18.202	18.875	20.098
1032	-0.1778	15.6573	0.07907	12.327	13.065	13.52	13.768	14.161	14.434	14.848	15.657	16.519	17.005	17.343	17.859	18.204	18.877	20.101
1033	-0.1781	15.6586	0.07908	12.327	13.066	13.521	13.769	14.162	14.435	14.849	15.659	16.521	17.006	17.345	17.861	18.206	18.879	20.103
1034	-0.1785	15.6599	0.07909	12.328	13.067	13.522	13.77	14.163	14.436	14.85	15.66	16.522	17.008	17.346	17.863	18.208	18.882	20.106
1035	-0.1788	15.6612	0.07909	12.329	13.068	13.523	13.771	14.164	14.437	14.851	15.661	16.524	17.009	17.348	17.864	18.21	18.883	20.108
1036	-0.1792	15.6625	0.0791	12.33	13.069	13.524	13.772	14.165	14.438	14.853	15.663	16.525	17.011	17.35	17.866	18.212	18.885	20.11
1037	-0.1795	15.6639	0.07911	12.331	13.07	13.525	13.773	14.167	14.439	14.854	15.664	16.527	17.013	17.351	17.868	18.214	18.888	20.113
1038	-0.1798	15.6652	0.07912	12.332	13.071	13.526	13.774	14.168	14.441	14.855	15.665	16.528	17.014	17.353	17.87	18.216	18.89	20.115
1039	-0.1802	15.6665	0.07912	12.333	13.072	13.527	13.775	14.169	14.442	14.856	15.667	16.53	17.016	17.355	17.872	18.217	18.891	20.117
1040	-0.1805	15.6678	0.07913	12.334	13.073	13.528	13.776	14.17	14.443	14.857	15.668	16.531	17.017	17.356	17.873	18.219	18.894	20.12
1041	-0.1808	15.6691	0.07914	12.334	13.073	13.529	13.777	14.171	14.444	14.858	15.669	16.533	17.019	17.358	17.875	18.221	18.896	20.122
1042	-0.1812	15.6704	0.07915	12.335	13.074	13.53	13.778	14.172	14.445	14.86	15.67	16.534	17.021	17.36	17.877	18.223	18.898	20.125
1043	-0.1815	15.6717	0.07915	12.336	13.075	13.531	13.779	14.173	14.446	14.861	15.672	16.535	17.022	17.361	17.879	18.225	18.899	20.127
1044	-0.1818	15.673	0.07916	12.337	13.076	13.532	13.78	14.174	14.447	14.862	15.673	16.537	17.024	17.363	17.881	18.226	18.902	20.129
1045	-0.1822	15.6743	0.07917	12.338	13.077	13.533	13.781	14.175	14.448	14.863	15.674	16.538	17.025	17.365	17.882	18.228	18.904	20.132
1046	-0.1825	15.6756	0.07918	12.339	13.078	13.534	13.782	14.176	14.449	14.864	15.676	16.54	17.027	17.366	17.884	18.23	18.906	20.134
1047	-0.1829	15.6769	0.07918	12.34	13.079	13.535	13.784	14.177	14.451	14.865	15.677	16.541	17.028	17.368	17.886	18.232	18.908	20.136
1048	-0.1832	15.6782	0.07919	12.34	13.08	13.536	13.785	14.178	14.452	14.867	15.678	16.543	17.03	17.369	17.888	18.234	18.91	20.139
1049	-0.1835	15.6795	0.0792	12.341	13.081	13.537	13.785	14.179	14.453	14.868	15.68	16.544	17.031	17.371	17.889	18.236	18.912	20.141
1050	-0.1839	15.6807	0.07921	12.342	13.082	13.537	13.786	14.18	14.454	14.869	15.681	16.546	17.033	17.373	17.891	18.238	18.914	20.144
1051	-0.1842	15.682	0.07922	12.343	13.083	13.538	13.787	14.181	14.455	14.87	15.682	16.547	17.035	17.374	17.893	18.24	18.916	20.146
1052	-0.1845	15.6833	0.07922	12.344	13.084	13.539	13.788	14.183	14.456	14.871	15.683	16.548	17.036	17.376	17.895	18.241	18.918	20.148
1053	-0.1849	15.6846	0.07923	12.345	13.085	13.54	13.789	14.184	14.457	14.872	15.685	16.55	17.038	17.378	17.896	18.243	18.92	20.151
1054	-0.1852	15.6859	0.07924	12.345	13.085	13.541	13.79	14.185	14.458	14.873	15.686	16.551	17.039	17.379	17.898	18.245	18.922	20.153
1055	-0.1855	15.6872	0.07925	12.346	13.086	13.542	13.791	14.186	14.459	14.875	15.687	16.553	17.041	17.381	17.9	18.247	18.924	20.156
1056	-0.1859	15.6884	0.07925	12.347	13.087	13.543	13.792	14.187	14.46	14.876	15.688	16.554	17.042	17.382	17.901	18.248	18.926	20.157
1057	-0.1862	15.6897	0.07926	12.348	13.088	13.544	13.793	14.188	14.461	14.877	15.69	16.556	17.044	17.384	17.903	18.25	18.928	20.16
1058	-0.1865	15.691	0.07927	12.349	13.089	13.545	13.794	14.189	14.462	14.878	15.691	16.557	17.045	17.386	17.905	18.252	18.93	20.162
1059	-0.1869	15.6923	0.07928	12.35	13.09	13.546	13.795	14.19	14.463	14.879	15.692	16.559	17.047	17.387	17.907	18.254	18.932	20.165
1060	-0.1872	15.6935	0.07928	12.351	13.091	13.547	13.796	14.191	14.465	14.88	15.694	16.56	17.048	17.389	17.908	18.256	18.934	20.167
1061	-0.1875	15.6948	0.07929	12.351	13.092	13.548	13.797	14.192	14.466	14.881	15.695	16.561	17.05	17.391	17.91	18.258	18.936	20.169
1062	-0.1879	15.6961	0.0793	12.352	13.093	13.549	13.798	14.193	14.467	14.883	15.696	16.563	17.052	17.392	17.912	18.26	18.938	20.172
1063	-0.1882	15.6973	0.07931	12.353	13.094	13.55	13.799	14.194	14.468	14.884	15.697	16.564	17.053	17.394	17.914	18.261	18.94	20.174
1064	-0.1885	15.6986	0.07932	12.354	13.094	13.551	13.8	14.195	14.469	14.885	15.699	16.566	17.055	17.395	17.916	18.263	18.942	20.177
1065	-0.1888	15.6999	0.07932	12.355	13.096	13.552	13.801	14.196	14.47	14.886	15.7	16.567	17.056	17.397	17.917	18.265	18.944	20.179
1066	-0.1892	15.7011	0.07933	12.355	13.096	13.553	13.802	14.197	14.471	14.887	15.701	16.569	17.058	17.399	17.919	18.267	18.946	20.181
1067	-0.1895	15.7024	0.07934	12.356	13.097	13.554	13.803	14.198	14.472	14.888	15.702	16.57	17.059	17.4	17.921	18.269	18.948	20.184
1068	-0.1898	15.7036	0.07935	12.357	13.098	13.555	13.804	14.199	14.473	14.889	15.704	16.572	17.061	17.402	17.922	18.27	18.95	20.186
1069	-0.1902	15.7049	0.07935	12.358	13.099	13.556	13.805	14.2	14.474	14.89	15.705	16.573	17.062	17.403	17.924	18.272	18.952	20.188
1070	-0.1905	15.7062	0.07936	12.359	13.1	13.557	13.806	14.201	14.475	14.892	15.706	16.574	17.064	17.405	17.926	18.274	18.954	20.19
1071	-0.1908	15.7074	0.07937	12.36	13.101	13.557	13.807	14.202	14.476	14.893	15.707	16.576	17.065	17.407	17.928	18.276	18.956	20.193
1072	-0.1912	15.7087	0.07938	12.36	13.102	13.558	13.808	14.203	14.477	14.894	15.709	16.577	17.067	17.408	17.929	18.278	18.958	20.195
1073	-0.1915	15.7099	0.07939	12.361	13.102	13.559	13.809	14.204	14.478	14.895	15.71	16.579	17.068	17.41	17.931	18.28	18.96	20.198
1074	-0.1918	15.7112	0.07939	12.362	13.104	13.56	13.81	14.205	14.48	14.896	15.711	16.58	17.07	17.411	17.933	18.281	18.962	20.2
1075	-0.1921	15.7124	0.0794	12.363	13.104	13.561	13.811	14.206	14.48	14.897	15.712	16.581	17.071	17.413	17.934	18.283	18.964	20.202
1076	-0.1925	15.7137	0.07941	12.364	13.105	13.562	13.812	14.207	14.482	14.898	15.714	16.583	17.073	17.415	17.936	18.285	18.966	20.205
1077	-0.1928	15.7149	0.07942	12.364	13.106	13.563	13.813	14.208	14.483	14.899	15.715	16.584	17.074	17.416	17.938	18.287	18.968	20.207
1078	-0.1931	15.7161	0.07942	12.365	13.107	13.564	13.814	14.209	14.484	14.9	15.716	16.586	17.076	17.418	17.939	18.288	18.969	20.209
1079	-0.1935	15.7174	0.07943	12.366	13.108	13.565	13.815	14.21	14.485	14.902	15.717	16.587	17.077	17.419	17.941	18.29	18.971	20.211
1080	-0.1938	15.7186	0.07944	12.367	13.109	13.566	13.816	14.211	14.486	14.903	15.719	16.588	17.079	17.421	17.943	18.292	18.973	20.214
1081	-0.1941	15.7199	0.07945	12.368	13.11	13.567	13.817	14.212	14.487	14.904	15.72	16.59	17.08	17.423	17.945	18.294	18.976	20.216
1082	-0.1944	15.7211	0.07946	12.368	13.11	13.568	13.818	14.213	14.488	14.905	15.721	16.591	17.082	17.424	17.946	18.296	18.978	20.219
1083	-0.1948	15.7223	0.07946	12.369	13.111	13.569	13.819	14.214	14.489	14.906	15.722	16.593	17.083	17.426	17.948	18.297	18.979	20.22
1084	-0.1951	15.7236	0.07947	12.37	13.112	13.57	13.82	14.215	14.49	14.907	15.724	16.594	17.085	17.427	17.95	18.299	18.981	20.223
1085	-0.1954	15.7248	0.07948	12.371	13.113	13.57	13.82	14.216	14.491	14.908	15.725	16.595	17.086	17.429	17.951	18.301	18.983	20.225
1086	-0.1958	15.726	0.07949	12.372	13.114	13.571	13.821	14.217	14.492	14.909	15.726	16.597	17.088	17.43	17.953	18.303	18.985	20.228
1087	-0.1961	15.7273	0.0795	12.372	13.115	13.572	13.822	14.218	14.493	14.91	15.727	16.598	17.09	17.432	17.955	18.305	18.987	20.23
1088	-0.1964	15.7285	0.0795	12.373	13.116	13.573	13.823	14.219	14.494	14.912	15.729	16.6	17.091	17.433	17.956	18.306	18.989	20.232
1089	-0.1967	15.7297	0.07951	12.374	13.116	13.574	13.824	14.22	14.495	14.913	15.73	16.601	17.092	17.435	17.958	18.308	18.991	20.235
1090	-0.1971	15.731	0.07952	12.375	13.117	13.575	13.825	14.221	14.496	14.914	15.731	16.603	17.094	17.437	17.96	18.31	18.993	20.237
1091	-0.1974	15.7322	0.07953	12.376	13.118	13.576	13.826	14.222	14.497	14.915	15.732	16.604	17.095	17.438	17.962	18.312	18.995	20.24
1092	-0.1977	15.7334	0.07953	12.377	13.119	13.577	13.827	14.223	14.498	14.916	15.733	16.605	17.097	17.44	17.963	18.313	18.997	20.241
1093	-0.198	15.7346	0.07954	12.377	13.12	13.578	13.828	14.224	14.499	14.917	15.735	16.607	17.098	17.441	17.965	18.315	18.999	20.244
1094	-0.1984	15.7358	0.07955	12.378	13.121	13.579	13.829	14.225	14.5	14.918	15.736	16.608	17.1	17.443	17.967	18.317	19.001	20.246
1095	-0.1987	15.7371	0.07956	12.379	13.122	13.58	13.83	14.226	14.501	14.919	15.737	16.609	17.101	17.445	17.968	18.319	19.003	20.249
1096	-0.199	15.7383	0.07957	12.379	13.122	13.58	13.831	14.227	14.502	14.92	15.738	16.611	17.103	17.446	17.97	18.321	19.005	20.251
1097	-0.1993	15.7395	0.07957	12.38	13.123	13.581	13.832	14.228	14.503	14.921	15.74	16.612	17.104	17.448	17.972	18.322	19.007	20.253
1098	-0.1997	15.7407	0.07958	12.381	13.124	13.582	13.833	14.229	14.504	14.922	15.741	16.613	17.106	17.449	17.973	18.324	19.009	20.255
1099	-0.2	15.7419	0.07959	12.382	13.125	13.583	13.834	14.23	14.505	14.923	15.742	16.615	17.107	17.451	17.975	18.326	19.011	20.258
1100	-0.2003	15.7431	0.0796	12.383	13.126	13.584	13.834	14.231	14.506	14.924	15.743	16.616	17.109	17.452	17.977	18.328	19.013	20.26
1101	-0.2006	15.7444	0.07961	12.383	13.127	13.585	13.835	14.232	14.507	14.926	15.744	16.618	17.11	17.454	17.979	18.329	19.015	20.263
1102	-0.201	15.7456	0.07961	12.384	13.128	13.586	13.836	14.233	14.508	14.927	15.746	16.619	17.112	17.455	17.98	18.331	19.016	20.264
1103	-0.2013	15.7468	0.07962	12.385	13.128	13.587	13.837	14.234	14.509	14.928	15.747	16.62	17.113	17.457	17.982	18.333	19.018	20.267
1104	-0.2016	15.748	0.07963	12.386	13.129	13.588	13.838	14.235	14.51	14.929	15.748	16.622	17.115	17.459	17.983	18.335	19.02	20.269
1105	-0.2019	15.7492	0.07964	12.386	13.13	13.588	13.839	14.236	14.511	14.93	15.749	16.623	17.116	17.46	17.985	18.336	19.022	20.272
1106	-0.2023	15.7504	0.07965	12.387	13.131	13.589	13.84	14.237	14.512	14.931	15.75	16.625	17.118	17.462	17.987	18.338	19.024	20.274
1107	-0.2026	15.7516	0.07966	12.388	13.132	13.59	13.841	14.238	14.513	14.932	15.752	16.626	17.119	17.463	17.989	18.34	19.026	20.276
1108	-0.2029	15.7528	0.07966	12.389	13.133	13.591	13.842	14.239	14.514	14.933	15.753	16.627	17.121	17.465	17.99	18.342	19.028	20.278
1109	-0.2032	15.754	0.07967	12.39	13.133	13.592	13.843	14.24	14.515	14.934	15.754	16.629	17.122	17.466	17.992	18.343	19.03	20.281
1110	-0.2035	15.7552	0.07968	12.39	13.134	13.593	13.844	14.241	14.516	14.935	15.755	16.63	17.124	17.468	17.994	18.345	19.032	20.283
1111	-0.2039	15.7564	0.07969	12.391	13.135	13.594	13.845	14.242	14.517	14.936	15.756	16.631	17.125	17.469	17.995	18.347	19.034	20.285
1112	-0.2042	15.7576	0.0797	12.392	13.136	13.595	13.845	14.243	14.518	14.937	15.758	16.633	17.127	17.471	17.997	18.349	19.036	20.288
1113	-0.2045	15.7588	0.0797	12.393	13.137	13.596	13.846	14.244	14.519	14.938	15.759	16.634	17.128	17.472	17.998	18.35	19.038	20.29
1114	-0.2048	15.76	0.07971	12.393	13.138	13.597	13.847	14.245	14.52	14.939	15.76	16.635	17.129	17.474	18	18.352	19.04	20.292
1115	-0.2052	15.7612	0.07972	12.394	13.138	13.597	13.848	14.246	14.521	14.94	15.761	16.637	17.131	17.476	18.002	18.354	19.042	20.294
1116	-0.2055	15.7624	0.07973	12.395	13.139	13.598	13.849	14.246	14.522	14.942	15.762	16.638	17.132	17.477	18.004	18.356	19.044	20.297
1117	-0.2058	15.7636	0.07974	12.395	13.14	13.599	13.85	14.247	14.523	14.943	15.764	16.64	17.134	17.479	18.005	18.358	19.046	20.299
1118	-0.2061	15.7648	0.07974	12.397	13.141	13.6	13.851	14.248	14.524	14.944	15.765	16.641	17.135	17.48	18.007	18.359	19.047	20.301
1119	-0.2064	15.766	0.07975	12.397	13.142	13.601	13.852	14.249	14.525	14.945	15.766	16.642	17.137	17.482	18.008	18.361	19.049	20.303
1120	-0.2068	15.7672	0.07976	12.398	13.143	13.602	13.853	14.25	14.526	14.946	15.767	16.644	17.138	17.483	18.01	18.363	19.051	20.306
1121	-0.2071	15.7684	0.07977	12.399	13.143	13.603	13.854	14.251	14.527	14.947	15.768	16.645	17.14	17.485	18.012	18.364	19.053	20.308
1122	-0.2074	15.7695	0.07978	12.399	13.144	13.603	13.854	14.252	14.528	14.948	15.77	16.646	17.141	17.486	18.014	18.366	19.055	20.311
1123	-0.2077	15.7707	0.07979	12.4	13.145	13.604	13.855	14.253	14.529	14.949	15.771	16.648	17.143	17.488	18.015	18.368	19.057	20.313
1124	-0.208	15.7719	0.07979	12.401	13.146	13.605	13.856	14.254	14.53	14.95	15.772	16.649	17.144	17.489	18.017	18.369	19.059	20.315
1125	-0.2084	15.7731	0.0798	12.402	13.147	13.606	13.857	14.255	14.531	14.951	15.773	16.65	17.145	17.491	18.018	18.371	19.061	20.317
1126	-0.2087	15.7743	0.07981	12.402	13.147	13.607	13.858	14.256	14.532	14.952	15.774	16.652	17.147	17.492	18.02	18.373	19.063	20.32
1127	-0.209	15.7755	0.07982	12.403	13.148	13.608	13.859	14.257	14.533	14.953	15.776	16.653	17.148	17.494	18.022	18.375	19.065	20.322
1128	-0.2093	15.7767	0.07983	12.404	13.149	13.609	13.86	14.258	14.534	14.954	15.777	16.655	17.15	17.496	18.024	18.377	19.067	20.324
1129	-0.2096	15.7778	0.07983	12.405	13.15	13.61	13.861	14.259	14.535	14.955	15.778	16.656	17.151	17.497	18.025	18.378	19.068	20.326
1130	-0.21	15.779	0.07984	12.405	13.151	13.61	13.862	14.26	14.536	14.956	15.779	16.657	17.153	17.498	18.027	18.38	19.07	20.329
1131	-0.2103	15.7802	0.07985	12.406	13.151	13.611	13.863	14.261	14.537	14.957	15.78	16.659	17.154	17.5	18.028	18.382	19.072	20.331
1132	-0.2106	15.7814	0.07986	12.407	13.152	13.612	13.863	14.262	14.538	14.958	15.781	16.66	17.156	17.502	18.03	18.384	19.074	20.333
1133	-0.2109	15.7825	0.07987	12.407	13.153	13.613	13.864	14.262	14.539	14.959	15.783	16.661	17.157	17.503	18.032	18.385	19.076	20.336
1134	-0.2112	15.7837	0.07988	12.408	13.154	13.614	13.865	14.263	14.54	14.96	15.784	16.663	17.159	17.505	18.033	18.387	19.078	20.338
1135	-0.2116	15.7849	0.07988	12.409	13.155	13.615	13.866	14.265	14.541	14.962	15.785	16.664	17.16	17.506	18.035	18.389	19.08	20.34
1136	-0.2119	15.7861	0.07989	12.41	13.156	13.616	13.867	14.265	14.542	14.963	15.786	16.665	17.161	17.508	18.037	18.39	19.082	20.342
1137	-0.2122	15.7872	0.0799	12.41	13.156	13.616	13.868	14.266	14.543	14.963	15.787	16.667	17.163	17.509	18.038	18.392	19.084	20.345
1138	-0.2125	15.7884	0.07991	12.411	13.157	13.617	13.869	14.267	14.544	14.965	15.788	16.668	17.164	17.511	18.04	18.394	19.086	20.347
1139	-0.2128	15.7896	0.07992	12.412	13.158	13.618	13.87	14.268	14.545	14.966	15.79	16.669	17.166	17.512	18.042	18.396	19.088	20.349
1140	-0.2131	15.7908	0.07992	12.413	13.159	13.619	13.871	14.269	14.546	14.967	15.791	16.671	17.167	17.514	18.043	18.397	19.089	20.351
